Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Diseased_Wildlife_Density_Score_Local,Proximity_To_Known_Diseased_Wildlife_Sett_Km,Test_Season
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_043,110,Hereford,Male,Born_On_Farm,28/06/2022,Negative,TRUE,361,10.5,High,1,June
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_182,95,Holstein,Female,Born_On_Farm,03/04/2022,Negative,TRUE,238,15.5,High,1,April
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_055,86,Charolais,Female,Born_On_Farm,27/05/2021,Negative,TRUE,211,6,High,1,May
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_121,31,Holstein,Male,Purchased_From_Other_Farm,21/02/2021,Negative,TRUE,182,16,High,1,February
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_014,55,Holstein,Female,Born_On_Farm,08/05/2021,Positive,TRUE,115,17.1,High,1,May
FARM_0010,54.34373349705877,-5.912558845,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_102,46,Holstein,Female,Born_On_Farm,17/02/2021,Negative,TRUE,360,16.7,High,1,February
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_410,79,Holstein,Female,Born_On_Farm,30/04/2022,Positive,FALSE,115,7.6,High,6.3,April
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_209,114,Charolais,Male,Born_On_Farm,05/04/2020,Negative,FALSE,393,12.4,High,6.3,April
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_081,113,Limousin,Female,Purchased_From_Other_Farm,11/09/2020,Negative,FALSE,262,14.2,High,6.3,September
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_224,38,Charolais,Female,Born_On_Farm,10/05/2022,Positive,FALSE,197,7.7,High,6.3,May
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_106,153,Holstein,Female,Purchased_From_Other_Farm,15/05/2022,Negative,FALSE,284,7.7,High,6.3,May
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_041,150,Jersey,Female,Purchased_From_Other_Farm,01/03/2020,Negative,FALSE,316,15.5,High,6.3,March
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_388,26,Holstein,Male,Purchased_From_Other_Farm,03/06/2022,Negative,FALSE,100,10.1,High,6.3,June
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_472,71,Holstein,Female,Born_On_Farm,08/10/2021,Positive,FALSE,306,5.7,High,6.3,October
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_333,162,Angus,Male,Born_On_Farm,04/06/2021,Negative,FALSE,248,4.9,High,6.3,June
FARM_0011,54.57126834095698,-7.627421437,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_360,107,Angus,Female,Purchased_From_Other_Farm,26/11/2020,Negative,FALSE,356,9.5,High,6.3,November
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_011,112,Jersey,Female,Born_On_Farm,16/01/2021,Negative,FALSE,241,10.5,Medium,71.8,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_086,161,Jersey,Male,Purchased_From_Other_Farm,07/01/2021,Negative,FALSE,265,12.1,Medium,71.8,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_016,175,Jersey,Female,Born_On_Farm,02/12/2022,Negative,FALSE,188,7.2,Medium,71.8,December
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_171,27,Charolais,Female,Born_On_Farm,15/01/2020,Negative,FALSE,320,10,Medium,71.8,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_014,135,Jersey,Male,Born_On_Farm,09/03/2020,Negative,FALSE,340,13.9,Medium,71.8,March
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_028,107,Jersey,Male,Born_On_Farm,30/03/2022,Negative,FALSE,271,13.5,Medium,71.8,March
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_064,127,Holstein,Male,Born_On_Farm,23/06/2021,Negative,FALSE,127,11.3,Medium,71.8,June
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_185,78,Angus,Male,Purchased_From_Other_Farm,27/02/2022,Negative,FALSE,272,17.4,Medium,71.8,February
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_204,76,Charolais,Female,Purchased_From_Other_Farm,20/08/2020,Negative,FALSE,338,12.4,Medium,71.8,August
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_064,48,Limousin,Female,Born_On_Farm,02/01/2022,Negative,FALSE,188,11,Medium,71.8,January
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_006,19,Charolais,Female,Purchased_From_Other_Farm,02/09/2022,Negative,FALSE,259,8.8,Low,31.9,September
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_057,131,Holstein,Female,Purchased_From_Other_Farm,06/03/2020,Negative,FALSE,177,13.3,Low,31.9,March
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_010,75,Jersey,Female,Born_On_Farm,25/08/2020,Negative,FALSE,338,6.7,Low,31.9,August
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_014,60,Charolais,Female,Born_On_Farm,03/02/2022,Negative,FALSE,107,7.1,Low,31.9,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_025,41,Hereford,Male,Born_On_Farm,07/08/2022,Negative,FALSE,122,8.4,Low,31.9,August
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_053,86,Holstein,Male,Purchased_From_Other_Farm,01/02/2021,Negative,FALSE,111,17.5,Low,31.9,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_028,65,Hereford,Male,Born_On_Farm,02/05/2021,Negative,FALSE,279,6.6,Low,31.9,May
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_032,133,Holstein,Male,Born_On_Farm,24/04/2020,Negative,FALSE,105,13.1,Low,31.9,April
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_017,29,Jersey,Male,Purchased_From_Other_Farm,23/02/2021,Negative,FALSE,249,16.5,Low,31.9,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_046,24,Holstein,Male,Born_On_Farm,11/08/2021,Negative,FALSE,215,9.7,Low,31.9,August
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_087,125,Limousin,Female,Born_On_Farm,11/02/2022,Negative,TRUE,103,17.1,Medium,73.5,February
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_032,175,Holstein,Female,Purchased_From_Other_Farm,04/12/2021,Negative,TRUE,297,16,Medium,73.5,December
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_244,105,Holstein,Female,Purchased_From_Other_Farm,03/10/2020,Negative,TRUE,148,4.7,Medium,73.5,October
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_247,116,Hereford,Female,Purchased_From_Other_Farm,25/04/2020,Negative,TRUE,213,5.1,Medium,73.5,April
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_172,145,Hereford,Female,Born_On_Farm,04/10/2022,Positive,TRUE,228,13.2,Medium,73.5,October
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_133,135,Hereford,Female,Born_On_Farm,04/03/2020,Negative,TRUE,386,6.3,Medium,73.5,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_076,110,Hereford,Female,Born_On_Farm,30/03/2022,Negative,TRUE,286,9,Medium,73.5,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_224,30,Charolais,Male,Purchased_From_Other_Farm,09/03/2022,Negative,TRUE,343,16.5,Medium,73.5,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_211,52,Angus,Female,Born_On_Farm,28/04/2020,Positive,TRUE,247,14.2,Medium,73.5,April
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12,0,FARM_0014_ANIMAL_211,34,Limousin,Male,Purchased_From_Other_Farm,10/10/2021,Negative,TRUE,330,10.6,Medium,73.5,October
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_021,111,Jersey,Male,Purchased_From_Other_Farm,16/12/2020,Positive,FALSE,272,14.6,Medium,86,December
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_044,121,Holstein,Male,Born_On_Farm,18/05/2022,Negative,FALSE,180,17.3,Medium,86,May
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_101,12,Charolais,Male,Born_On_Farm,03/07/2020,Negative,FALSE,280,14.5,Medium,86,July
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_126,169,Holstein,Female,Born_On_Farm,13/05/2022,Negative,FALSE,232,14.5,Medium,86,May
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_112,113,Angus,Male,Purchased_From_Other_Farm,31/12/2022,Negative,FALSE,380,8,Medium,86,December
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_049,13,Jersey,Female,Born_On_Farm,29/04/2022,Negative,FALSE,138,14.8,Medium,86,April
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_020,179,Angus,Male,Purchased_From_Other_Farm,13/07/2020,Positive,FALSE,169,6.3,Medium,86,July
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_119,12,Limousin,Male,Born_On_Farm,08/10/2022,Negative,FALSE,173,13.4,Medium,86,October
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_019,34,Hereford,Female,Born_On_Farm,01/11/2022,Negative,FALSE,283,10.6,Medium,86,November
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_008,172,Holstein,Female,Purchased_From_Other_Farm,20/04/2020,Negative,FALSE,175,16.8,Medium,86,April
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_002,134,Angus,Male,Born_On_Farm,25/03/2022,Negative,FALSE,265,5.2,Low,22.3,March
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_170,75,Limousin,Female,Purchased_From_Other_Farm,08/06/2020,Negative,FALSE,366,9.2,Low,22.3,June
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_239,50,Charolais,Male,Born_On_Farm,09/10/2020,Negative,FALSE,274,11.8,Low,22.3,October
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_323,88,Angus,Female,Born_On_Farm,22/06/2022,Negative,FALSE,180,4.9,Low,22.3,June
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_070,153,Hereford,Male,Born_On_Farm,06/09/2021,Negative,FALSE,133,7.5,Low,22.3,September
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_268,77,Angus,Male,Born_On_Farm,20/10/2020,Negative,FALSE,211,11.9,Low,22.3,October
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_254,60,Hereford,Female,Purchased_From_Other_Farm,24/12/2020,Negative,FALSE,371,7.1,Low,22.3,December
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_188,55,Limousin,Male,Purchased_From_Other_Farm,26/12/2021,Negative,FALSE,173,17.7,Low,22.3,December
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_165,32,Jersey,Female,Born_On_Farm,11/04/2020,Negative,FALSE,377,11,Low,22.3,April
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_086,73,Limousin,Male,Purchased_From_Other_Farm,13/02/2020,Negative,FALSE,278,16.1,Low,22.3,February
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_081,144,Hereford,Female,Born_On_Farm,22/08/2022,Negative,FALSE,345,6.3,High,5.2,August
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_127,130,Hereford,Male,Purchased_From_Other_Farm,28/07/2020,Negative,FALSE,206,13,High,5.2,July
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_195,170,Holstein,Male,Born_On_Farm,06/08/2021,Negative,FALSE,294,7.5,High,5.2,August
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_076,22,Jersey,Female,Purchased_From_Other_Farm,05/05/2020,Positive,FALSE,364,12.9,High,5.2,May
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_233,142,Angus,Male,Born_On_Farm,17/01/2020,Negative,FALSE,374,11.1,High,5.2,January
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_004,104,Angus,Male,Purchased_From_Other_Farm,19/06/2022,Negative,FALSE,127,14.8,High,5.2,June
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_077,90,Jersey,Male,Born_On_Farm,30/03/2020,Negative,FALSE,257,16.1,High,5.2,March
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_013,94,Charolais,Male,Born_On_Farm,26/12/2021,Positive,FALSE,398,15.6,High,5.2,December
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_086,133,Charolais,Female,Born_On_Farm,24/09/2022,Negative,FALSE,185,5,High,5.2,September
FARM_0017,54.560369728506764,-7.110966389,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5,25,FARM_0017_ANIMAL_292,137,Limousin,Male,Born_On_Farm,18/04/2021,Positive,FALSE,354,17.7,High,5.2,April
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_151,19,Charolais,Female,Purchased_From_Other_Farm,12/07/2021,Negative,TRUE,283,14.1,Low,93.9,July
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_106,15,Jersey,Male,Born_On_Farm,26/02/2021,Negative,TRUE,206,16.6,Low,93.9,February
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_097,63,Angus,Male,Born_On_Farm,05/09/2021,Negative,TRUE,396,13.8,Low,93.9,September
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_119,106,Holstein,Male,Born_On_Farm,26/05/2020,Negative,TRUE,108,8,Low,93.9,May
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_103,156,Limousin,Male,Born_On_Farm,28/07/2021,Negative,TRUE,140,13.6,Low,93.9,July
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_108,134,Angus,Female,Born_On_Farm,16/06/2022,Negative,TRUE,311,13.8,Low,93.9,June
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_163,32,Hereford,Female,Born_On_Farm,28/10/2021,Negative,TRUE,146,15.2,Low,93.9,October
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_160,14,Limousin,Female,Born_On_Farm,08/05/2020,Negative,TRUE,141,8.8,Low,93.9,May
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_060,153,Charolais,Female,Born_On_Farm,30/10/2022,Negative,TRUE,318,4.3,Low,93.9,October
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_161,57,Jersey,Male,Born_On_Farm,28/04/2020,Negative,TRUE,271,4.8,Low,93.9,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_055,59,Charolais,Female,Born_On_Farm,30/04/2020,Negative,FALSE,260,10,High,7.4,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_006,147,Charolais,Male,Born_On_Farm,20/11/2022,Negative,FALSE,376,6.4,High,7.4,November
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_016,61,Hereford,Male,Born_On_Farm,28/11/2021,Negative,FALSE,305,9.2,High,7.4,November
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_075,149,Angus,Male,Purchased_From_Other_Farm,18/09/2020,Negative,FALSE,352,11.7,High,7.4,September
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_037,128,Holstein,Female,Born_On_Farm,03/06/2020,Negative,FALSE,168,10.7,High,7.4,June
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_112,125,Holstein,Male,Born_On_Farm,08/09/2020,Negative,FALSE,140,10.9,High,7.4,September
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_007,98,Jersey,Male,Purchased_From_Other_Farm,09/04/2022,Negative,FALSE,120,6.4,High,7.4,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_001,84,Jersey,Female,Purchased_From_Other_Farm,23/12/2021,Positive,FALSE,124,6.7,High,7.4,December
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_151,112,Angus,Female,Born_On_Farm,30/05/2021,Negative,FALSE,204,15.8,High,7.4,May
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_082,100,Charolais,Male,Born_On_Farm,13/11/2020,Negative,FALSE,388,5,High,7.4,November
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_001,24,Angus,Male,Purchased_From_Other_Farm,29/03/2020,Negative,FALSE,254,4.5,Medium,52.4,March
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_002,94,Angus,Female,Born_On_Farm,27/12/2022,Negative,FALSE,196,13.9,Medium,52.4,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_052,55,Angus,Male,Purchased_From_Other_Farm,02/12/2021,Negative,FALSE,226,13.1,Medium,52.4,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_028,60,Limousin,Female,Purchased_From_Other_Farm,17/04/2022,Negative,FALSE,351,6.6,Medium,52.4,April
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_005,147,Charolais,Male,Born_On_Farm,28/12/2020,Negative,FALSE,222,16.5,Medium,52.4,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_003,56,Limousin,Female,Purchased_From_Other_Farm,11/10/2022,Negative,FALSE,147,14.5,Medium,52.4,October
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_018,50,Jersey,Male,Born_On_Farm,21/06/2022,Negative,FALSE,167,6.5,Medium,52.4,June
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_043,28,Jersey,Female,Born_On_Farm,01/01/2021,Negative,FALSE,108,11.6,Medium,52.4,January
